Marvins room,I've had sex four times this week I'll explain Having a hard time adjusting to fame Sprite in that mixture I've been talking crazy girl,0.201963022,romance 0.12358832664899362,parenting 0.037378635786157376,relationships 0.028110865004817822,gender_issues 0.0288285074818855,personal 0.0269368318551572,adjusting mixture sprite
Marvins room,I'm lucky that you picked up Lucky that you stayed on I need someone to put this weight on,0.505545557,dieting 0.07823289145228796,fitness 0.039949056044481096,relationships 0.04610789908499597,personal 0.027611053826125963,wedding 0.04410571926946191,lucky picked stayed
Marvins room,I'm just sayin' you could do better,0.095085256,school 0.016412131048025875,diy 0.015568303312697655,swimming 0.018154843408353775,art 0.019380705550792583,startups_and_entrepreneurship 0.016874692014024372,better sayin just
Marvins room,Tell me have you heard that lately I'm just sayin' you could do better And I'll start hatin' only if you make me,0.219279721,dieting 0.023359892423130486,fitness 0.03145566751364401,nutrition 0.022187745123799393,jobs 0.027839369803011958,personal 0.0329832183532604,hatin sayin lately
Marvins room,Just throw up while I hold your hair back Her white friend said Cause if they did we gon be in some trouble,0.287084877,lgbt 0.022804514577916483,relationships 0.04182052051619257,gender_issues 0.026089523979612093,personal 0.025425037639712007,personal_care_and_beauty 0.05445608517261279,hair trouble gon
Over,I know way too many people here right now that I didn't know last year who the fuck are y'all?,0.216291144,baseball 0.03271520477336021,nfl 0.030218329795437083,weight_training 0.030724356143063437,nba 0.024709141920368816,school 0.02829582645404679,fuck know year
Over,I swear it feels like the last few nights we've been everywhere and back but I just can't remember it all,0.577750921,parenting 0.045953251742611965,nostalgia 0.033820920901140986,personal 0.027442367501004965,poetry 0.0336794822696486,travel 0.04763706280058827,feels nights swear
Over,what am I doing what am I doing oh yeah thats right I'm doing me I'm doing me,0.771350026,yoga 0.029703565247571465,weight_training 0.02933684774811422,fitness 0.052118528260660824,dieting 0.033801179046696106,school 0.023520839115666766,doing thats oh
Over,I'm living life right now man and this what I'm do 'til it's over,0.728472948,relationships 0.07727533573084416,comics 0.018936902355446487,personal 0.044394214940803985,personalfinance 0.024650042152085418,poetry 0.02887570326404393,til living life
Over,alright bottles on me long as someone drink it never drop the ball fuck y'all thinking,0.760700464,rugby 0.10062619640593258,sports 0.039174251984363195,wine 0.11916234412187461,beer 0.14548891492111768,golf 0.11464612766814992,alright drink bottles
Over,making sure the young money ship is never sinking bout to set it off in this bitch Jada Pinkett,0.631660342,relationships 0.028415391498426323,sailing 0.02766407917473795,television 0.039537561401127616,personalfinance 0.06447527288994787,film 0.022572133872559443,sinking pinkett jada
Over,I shouldn't have drove tell me how I'm getting home you too fine to be laying down in bed alone,0.328633428,parenting 0.06916653294562086,relationships 0.03483933202118622,romance 0.0725586358960549,diy 0.029031285572209624,personal 0.02931515265642066,drove laying bed
Over,I can teach you how to speak my language Rosetta stone I swear this life is like the sweetest thing I've ever known,0.973109961,parenting 0.04920190683074361,buddhism 0.058935624895437556,philosophy 0.03290878273947049,personal 0.0470185781563393,poetry 0.03636327273681481,rosetta swear sweetest
Over,got to go thriller Mike Jackson on these niggas all I need is a fucking red jackets with some zippers,0.915729165,music 0.03674915411727342,military 0.03258885825160469,fashion 0.1054888965430651,nba 0.033791297162806024,hockey 0.03825829490416177,zippers thriller niggas
Over,super good smidoke a package of the swishas I did it over night it couldn't happen any quicker,0.886138678,beer 0.019245766141254714,television 0.020423011822933303,personal_care_and_beauty 0.019046129169129993,cooking 0.042331529533490626,travel 0.018503078104570293,quicker couldn package
Over,y'all know them but fuck it me either but point the biggest skeptic out I'll make them a believer,0.864950895,environmental 0.032170529514552654,weight_training 0.02424419015387692,religion 0.020769528564956594,general_food 0.02096888600233023,atheism 0.03294113466324867,skeptic biggest believer
Over,it wouldn't be the first time I've done it throwing hundreds when I should be throwing ones bitch I run it ahh,0.026136417,running 0.0505727279167446,electronics 0.027149714663474846,baseball 0.03869894604398323,ultimate 0.06956303099588373,poker 0.024622862447649177,throwing ahh hundreds
Over,one thing bout music when it hits you feel no pain and I swear I got this shit that makes these bitches go insane,0.64537847,relationships 0.028648743530293515,music 0.10105669137456637,running 0.03244505695987303,fitness 0.02916505231201544,personal 0.050868937214934865,bout bitches swear
Over,so they tell me that they love me I know better than that it's just game it's just what comes from fame,0.952568471,music 0.02352860539649961,sports 0.02761226634398986,entertainment_news 0.029163732540215245,vegetarian 0.030902152953205815,gaming 0.14388433398961087,just fame comes
Over,and I'm ready for that I'm just saying ,0.658238113,relationships 0.0220068518276093,parenting 0.021765529131697207,military 0.019543803882951252,romance 0.027333224719173918,writing 0.024524429358622504,ready saying just
Over,I really can't complain everything is kosher two thumbs up ebert and roeper,0.959025264,judaism 0.372323021605856,entertainment_news 0.04847876117937337,comedy 0.010714289992277972,religion 0.0162686354393971,film 0.02838406757517034,kosher roeper ebert
Over,I really can't see the end getting any closer but I'll probably still be the man when everything is over,0.484942436,comics 0.02677431715052333,television 0.018775863994487673,buddhism 0.019037727499969077,boxing 0.02125090547833869,film 0.02431467121873428,closer end man
Over,so I'm riding through the city with my high beams on can you see me can you see me get your visine on,0.489642888,running 0.020407445202278482,bicycling 0.31901751545232626,astronomy 0.023242826215618753,personal 0.020572616472031815,travel 0.06513368321449817,beams visine riding
Over,y'all just do not fit the picture turn your widescreen on,0.008175021,yoga 0.039692186002506645,fashion 0.06598351019543672,fitness 0.026904990834319215,islam 0.028312873491041772,dieting 0.028811478388868016,picture widescreen fit
Over,if you thinking Imma quit before I die dream on ,0.271878511,running 0.01817116580827664,philosophy 0.018798739649224013,singing 0.049220977724631354,health 0.03888200354302334,personal 0.02032266522548358,imma quit dream
Over,man they treat me like a legend am I really this cold,0.889470458,relationships 0.031044552209449787,gender_issues 0.024780538932809043,surfing 0.023796383434687422,weather 0.024195872248536348,poetry 0.026861159879710803,cold legend treat
Over,I'm really too young to be feeling this old,0.172871098,relationships 0.03895574698958663,parenting 0.043412074479535656,nostalgia 0.02783600620546018,personal 0.03173585505303196,poetry 0.05365833189322574,feeling old young
Over,it's about time you admit it who you kidding man nobody's ever done it like I did it,0.465078056,swimming 0.024602193872106937,skateboarding 0.02438402220711455,drugs 0.050897009469374546,personal 0.04072171002479914,writing 0.025693848316846186,admit kidding man
